JAHR_STA	KANTON	B003_GESCHLECHT_KBEZ	age_group	JAHRESFRANCHISE_E	JAHRESFRANCHISE_K	ANZAHL_VERS_MONATE	ANZAHL_VERS
2020	NE	m	56-65	2500	600	600.3341270835698	54.392804380040616
2020	NE	m	56-65	300	0	554.8337376564741	52.25114623643458
2020	NE	m	56-65	500	0	493.2561703683436	40.17920586746186
2020	NE	m	56-65	1000	0	58.911393117159605	NA
2020	NE	m	56-65	1500	400	41.61129857786	NA
2020	NE	m	56-65	2000	0	59.93043196387589	NA
2020	NE	m	56-65	2500	600	319.80418029241264	NA
2020	NE	m	66-75	300	0	374.09230946041646	NA
2020	NE	m	66-75	500	0	206.77311573922634	NA
2020	NE	m	66-75	1000	0	55.9986560549587	NA
2020	NE	m	66-75	1500	400	63.75137718580663	NA
2020	NE	m	66-75	2500	600	123.72309164330363	NA
2020	NE	m	66-75	300	0	357.9365597169846	NA
2020	NE	m	66-75	500	0	148.9892141148448	NA
2020	NE	m	66-75	1000	0	29.34399047680199	NA
2020	NE	m	66-75	1500	400	23.91920866817236	NA
2020	NE	m	66-75	2000	0	40.9230614695698	NA
2020	NE	m	66-75	2500	600	134.31903242133558	NA
2020	NE	m	76-	300	0	316.6704005882144	NA
2020	NE	m	76-	500	0	107.08577157743275	NA
2020	NE	m	76-	1500	400	2.1029401682317257	NA
2020	NE	m	76-	2500	600	80.15268578007817	NA
2020	NE	m	76-	300	0	366.46332593366503	NA
2020	NE	m	76-	500	0	96.59295128658414	NA
2020	NE	m	76-	2500	600	46.857107469812036	NA
2020	NE	m	76-	300	0	59.020037196204065	NA
2020	NE	m	76-	500	0	29.902107149362564	NA
2020	NE	m	76-	2500	600	14.750477123633027	NA
2020	NE	w	0-18	0	200	32.46127846464515	NA
2020	NE	w	0-18	300	0	2976.4008755826203	274.4713003668003
2020	NE	w	0-18	1500	400	81.29032338783145	NA
2020	NE	w	0-18	2500	600	120.46634301103651	NA
2020	NE	w	19-25	300	0	416.9926197076589	46.468192361760885
2020	NE	w	19-25	500	0	235.48703429587187	NA
2020	NE	w	19-25	1500	400	127.22054457105696	NA
2020	NE	w	19-25	2500	600	611.9900870565325	56.25936945807189
2020	NE	w	26-35	300	0	617.6538315433264	57.21647593053058
2020	NE	w	26-35	500	0	188.58359977044165	NA
2020	NE	w	26-35	1000	0	41.323452204465866	NA
2020	NE	w	26-35	1500	400	65.8201608452946	NA
2020	NE	w	26-35	2000	0	48.98489444702864	NA
2020	NE	w	26-35	2500	600	1588.1417694746704	159.35012450395152
2020	NE	w	26-35	300	0	451.6288239492476	48.93366675078869
2020	NE	w	26-35	500	0	361.52361130155623	NA
2020	NE	w	26-35	1000	0	91.96144624985754	NA
2020	NE	w	26-35	1500	400	107.79023267515004	NA
2020	NE	w	26-35	2000	0	34.932339549064636	NA
2020	NE	w	26-35	2500	600	1819.9553281431645	164.93334003398195
2020	NE	w	36-45	300	0	397.92439233727754	41.40220127021894
2020	NE	w	36-45	500	0	681.8051948834211	58.117224112618715
2020	NE	w	36-45	1000	0	45.61938887089491	NA
2020	NE	w	36-45	1500	400	152.57610986754298	NA
2020	NE	w	36-45	2000	0	65.06896804086864	NA
2020	NE	w	36-45	2500	600	1208.8524673472346	106.5759418006055
2020	NE	w	36-45	300	0	341.7103905876726	NA
2020	NE	w	36-45	500	0	642.0406777104736	55.612958358135074
2020	NE	w	36-45	1000	0	54.519602950662374	NA
2020	NE	w	36-45	1500	400	102.33912918388843	NA
2020	NE	w	36-45	2000	0	25.240862231701612	NA
2020	NE	w	36-45	2500	600	1031.6486063359678	89.57043281616643
2020	NE	w	46-55	300	0	561.2756253108382	52.81451134523377
2020	NE	w	46-55	500	0	635.71034389548	52.686368158087134
2020	NE	w	46-55	1000	0	-19.00710989534855	NA
2020	NE	w	46-55	1500	400	95.15598292462528	NA
2020	NE	w	46-55	2500	600	828.9515172895789	76.48210644954816
2020	NE	w	46-55	300	0	548.5297886915505	49.82849724730477
2020	NE	w	46-55	500	0	534.573364822194	48.19250584580004
2020	NE	w	46-55	1000	0	73.17964174412191	NA
2020	NE	w	46-55	1500	400	108.03220317140222	NA
2020	NE	w	46-55	2500	600	604.6754679424316	51.5878047561273
2020	NE	w	56-65	300	0	696.6355461664498	57.408072592224926
2020	NE	w	56-65	500	0	509.4515544734895	NA
2020	NE	w	56-65	1000	0	34.07097308523953	NA
2020	NE	w	56-65	1500	400	58.07012005336583	NA
2020	NE	w	56-65	2000	0	42.196812719106674	NA
2020	NE	w	56-65	2500	600	434.8738892227411	NA
2020	NE	w	56-65	300	0	646.2634724503755	54.43675818433985
2020	NE	w	56-65	500	0	248.45332728512585	NA
2020	NE	w	56-65	1000	0	18.464349780231714	NA
2020	NE	w	56-65	1500	400	105.53112674318254	NA
2020	NE	w	56-65	2000	0	33.65544645488262	NA
2020	NE	w	56-65	2500	600	264.6373421973735	NA
2020	NE	w	66-75	300	0	531.4306872581691	48.224307185038924
2020	NE	w	66-75	500	0	275.4106625150889	NA
2020	NE	w	66-75	1000	0	24.271151142194867	NA
2020	NE	w	66-75	2000	0	0.9019987061619759	NA
2020	NE	w	66-75	2500	600	109.46580851264298	NA
2020	NE	w	66-75	300	0	605.2586219800264	55.237405210733414
2020	NE	w	66-75	500	0	179.90022105909884	NA
2020	NE	w	66-75	1000	0	-2.110470274463296	NA
2020	NE	w	66-75	1500	400	-11.160285009071231	NA
2020	NE	w	66-75	2000	0	-13.668976122513413	NA
2020	NE	w	66-75	2500	600	7.3431650921702385	NA
2020	NE	w	76-	300	0	431.20481314882636	NA
2020	NE	w	76-	500	0	142.14098342321813	NA
2020	NE	w	76-	1000	0	-23.012541281059384	NA
2020	NE	w	76-	1500	400	40.43346260301769	NA
2020	NE	w	76-	300	0	677.0644706602394	59.90930927731097
2020	NE	w	76-	500	0	137.58323268033564	NA
2020	NE	w	76-	1500	400	0.6524770706892014	NA
2020	NE	w	76-	2500	600	49.72186855226755	NA
2020	NE	w	76-	300	0	279.44016421630977	NA
2020	NE	w	76-	500	0	24.434953032061458	NA
2020	NE	w	76-	2500	600	12.814446900039911	NA
2020	NW	m	0-18	0	200	46.16024794578552	NA
2020	NW	m	0-18	300	0	805.253744308725	73.67778366105631
2020	NW	m	0-18	2500	600	-15.616851621568204	NA
2020	NW	m	19-25	300	0	121.45994518101216	NA
2020	NW	m	19-25	500	0	-12.45578544393182	NA
2020	NW	m	19-25	2000	0	-16.705743111670017	NA
2020	NW	m	19-25	2500	600	101.09170760884881	NA
2020	NW	m	26-35	300	0	34.68473563529551	NA
2020	NW	m	26-35	500	0	54.04582518555224	NA
2020	NW	m	26-35	1000	0	39.461388655006886	NA
2020	NW	m	26-35	1500	400	7.540288941934705	NA
2020	NW	m	26-35	2000	0	4.123945523053408	NA
2020	NW	m	26-35	2500	600	142.8323019593954	NA
2020	NW	m	26-35	300	0	105.48336806893349	NA
2020	NW	m	26-35	500	0	35.70706515572965	NA
2020	NW	m	26-35	1000	0	-0.7879189755767584	NA
2020	NW	m	26-35	1500	400	14.158588251322508	NA
2020	NW	m	26-35	2000	0	-12.760132426396012	NA
2020	NW	m	26-35	2500	600	243.14712073415518	NA
2020	NW	m	36-45	300	0	10.463604168966413	NA
2020	NW	m	36-45	500	0	43.975486842915416	NA
2020	NW	m	36-45	1000	0	9.866747891530395	NA
2020	NW	m	36-45	1500	400	46.6581478882581	NA
2020	NW	m	36-45	2000	0	99.64438012801111	NA
2020	NW	m	36-45	2500	600	178.0147737044841	NA
2020	NW	m	36-45	300	0	103.29346494935453	NA
2020	NW	m	36-45	500	0	22.006038688123226	NA
2020	NW	m	36-45	1000	0	10.480906756594777	NA
2020	NW	m	36-45	1500	400	10.699511853978038	NA
2020	NW	m	36-45	2000	0	3.919520515948534	NA
2020	NW	m	36-45	2500	600	120.33429385535419	NA
2020	NW	m	46-55	300	0	74.2385701853782	NA
2020	NW	m	46-55	500	0	65.09489836730063	NA
2020	NW	m	46-55	1000	0	12.291184281930327	NA
2020	NW	m	46-55	1500	400	87.55017317712307	NA
2020	NW	m	46-55	2000	0	11.011420151218772	NA
2020	NW	m	46-55	2500	600	97.90905728004873	NA
2020	NW	m	46-55	300	0	125.96084009483457	NA
2020	NW	m	46-55	500	0	6.172220608219504	NA
2020	NW	m	46-55	1000	0	67.19875124841928	NA
2020	NW	m	46-55	1500	400	80.88549414277077	NA
2020	NW	m	46-55	2000	0	9.8899768833071	NA
2020	NW	m	46-55	2500	600	141.3947159294039	NA
2020	NW	m	56-65	300	0	216.126736741513	NA
2020	NW	m	56-65	500	0	14.105708045884967	NA
2020	NW	m	56-65	1000	0	46.441525138914585	NA
2020	NW	m	56-65	1500	400	79.75527215749025	NA
2020	NW	m	56-65	2000	0	100.75435887649655	NA
2020	NW	m	56-65	2500	600	101.48017700016499	NA
2020	NW	m	56-65	300	0	214.05874445661902	NA
2020	NW	m	56-65	500	0	45.121591713279486	NA
2020	NW	m	56-65	1000	0	67.75404599681497	NA
2020	NW	m	56-65	1500	400	9.042423132807016	NA
2020	NW	m	56-65	2000	0	76.13264347426593	NA
2020	NW	m	56-65	2500	600	43.588703786954284	NA
2020	NW	m	66-75	300	0	123.65179110504687	NA
2020	NW	m	66-75	500	0	64.81640940159559	NA
2020	NW	m	66-75	1000	0	9.983304591849446	NA
2020	NW	m	66-75	1500	400	27.52018177136779	NA
2020	NW	m	66-75	2000	0	10.968079475685954	NA
2020	NW	m	66-75	2500	600	59.07919500209391	NA
2020	NW	m	66-75	300	0	285.8015726003796	NA
2020	NW	m	66-75	500	0	29.32577865757048	NA
2020	NW	m	66-75	1000	0	12.536808259785175	NA
2020	NW	m	66-75	1500	400	-23.1785741597414	NA
2020	NW	m	66-75	2500	600	47.964278150349855	NA
2020	NW	m	76-	300	0	149.76156873509288	NA
2020	NW	m	76-	500	0	29.875797219872474	NA
2020	NW	m	76-	1000	0	19.053937962278724	NA
2020	NW	m	76-	1500	400	-4.530497424304485	NA
2020	NW	m	76-	2500	600	-9.197673931717873	NA
2020	NW	m	76-	300	0	54.424745387658476	NA
2020	NW	m	76-	500	0	51.11532362177968	NA
2020	NW	m	76-	1000	0	10.483107704669237	NA
2020	NW	m	76-	1500	400	23.715433420613408	NA
2020	NW	m	76-	2500	600	29.072517620399594	NA
2020	NW	m	76-	300	0	-17.803860437124968	NA
2020	NW	w	0-18	300	0	413.77211113467814	42.63615705491975
2020	NW	w	19-25	300	0	129.40834459476173	NA
2020	NW	w	19-25	500	0	6.666717497706415	NA
2020	NW	w	19-25	1500	400	52.12196932733059	NA
2020	NW	w	19-25	2000	0	39.62199690006673	NA
2020	NW	w	19-25	2500	600	119.19892350956798	NA
2020	NW	w	26-35	300	0	67.87468628771603	NA
2020	NW	w	26-35	500	0	20.129935921505094	NA
2020	NW	w	26-35	1000	0	-8.9526802282780409	NA
2020	NW	w	26-35	1500	400	-18.136147275567055	NA
2020	NW	w	26-35	2500	600	121.41967394761741	NA
2020	NW	w	26-35	300	0	171.47225812077522	NA
2020	NW	w	26-35	500	0	23.068694191724063	NA
2020	NW	w	26-35	1000	0	46.31822622567415	NA
2020	NW	w	26-35	1500	400	28.70375807583332	NA
2020	NW	w	26-35	2000	0	45.35232851654291	NA
2020	NW	w	26-35	2500	600	138.0798440668732	NA
2020	NW	w	36-45	300	0	171.82502778992057	NA
2020	NW	w	36-45	500	0	15.410380458459258	NA
2020	NW	w	36-45	1000	0	40.112001087516546	NA
2020	NW	w	36-45	1500	400	4.584004106000066	NA
2020	NW	w	36-45	2000	0	54.38819260708988	NA
2020	NW	w	36-45	2500	600	113.61574474722147	NA
2020	NW	w	36-45	300	0	176.82628748826681	NA
2020	NW	w	36-45	500	0	23.334237545728683	NA
2020	NW	w	36-45	1000	0	5.706630589440465	NA
2020	NW	w	36-45	1500	400	52.05588385462761	NA
2020	NW	w	36-45	2500	600	88.23299367018043	NA
2020	NW	w	46-55	300	0	89.44245212338865	NA
2020	NW	w	46-55	500	0	99.55789918452501	NA
2020	NW	w	46-55	1000	0	47.74552898481488	NA
2020	NW	w	46-55	1500	400	-1.6525999959558249	NA
2020	NW	w	46-55	2000	0	27.031081000342965	NA
2020	NW	w	46-55	2500	600	50.84453930072486	NA
2020	NW	w	46-55	300	0	147.20527837984264	NA
2020	NW	w	46-55	500	0	160.20046834275126	NA
2020	NW	w	46-55	1000	0	15.43240979500115	NA
2020	NW	w	46-55	1500	400	73.6303762961179	NA
2020	NW	w	46-55	2000	0	55.36722758598626	NA
2020	NW	w	46-55	2500	600	49.42687054723501	NA
2020	NW	w	56-65	300	0	276.1793388556689	NA
2020	NW	w	56-65	500	0	56.50872020982206	NA
2020	NW	w	56-65	1000	0	4.535610549151897	NA
2020	NW	w	56-65	1500	400	57.40783022157848	NA
2020	NW	w	56-65	2000	0	8.821461472660303	NA
2020	NW	w	56-65	2500	600	90.98899655230343	NA
2020	NW	w	56-65	300	0	234.0582582950592	NA
2020	NW	w	56-65	500	0	20.83179290033877	NA
2020	NW	w	56-65	1000	0	28.248685682192445	NA
2020	NW	w	56-65	1500	400	27.169682459905744	NA
2020	NW	w	56-65	2000	0	-20.83944450505078	NA
2020	NW	w	56-65	2500	600	17.190418418496847	NA
2020	NW	w	66-75	300	0	213.8675588145852	NA
2020	NW	w	66-75	500	0	38.25126506946981	NA
2020	NW	w	66-75	1000	0	5.208366617560387	NA
2020	NW	w	66-75	1500	400	14.144902858883142	NA
2020	NW	w	66-75	2000	0	23.987544056028128	NA
2020	NW	w	66-75	2500	600	17.892869582399726	NA
2020	NW	w	66-75	300	0	197.6373356524855	NA
2020	NW	w	66-75	500	0	28.876596428453922	NA
2020	NW	w	66-75	1000	0	16.36187526024878	NA
2020	NW	w	66-75	1500	400	14.687803292647004	NA
2020	NW	w	66-75	2000	0	33.25023273937404	NA
2020	NW	w	66-75	2500	600	16.362089976668358	NA
2020	NW	w	76-	300	0	205.02619558356702	NA
2020	NW	w	76-	500	0	56.338141176849604	NA
2020	NW	w	76-	1500	400	35.41013684310019	NA
2020	NW	w	76-	2500	600	31.859571715816855	NA
2020	NW	w	76-	300	0	36.24071724526584	NA
2020	NW	w	76-	1000	0	26.063922492787242	NA
2020	NW	w	76-	1500	400	39.413708578795195	NA
2020	NW	w	76-	2000	0	-0.5204458516091108	NA
2020	NW	w	76-	300	0	42.637754775583744	NA
2020	NW	w	76-	500	0	-10.361341031268239	NA
2020	OW	m	0-18	300	0	539.0237554439902	54.86003553820774
2020	OW	m	19-25	300	0	100.54255513474345	NA
2020	OW	m	19-25	500	0	10.70927500732243	NA
2020	OW	m	19-25	1000	0	0.298498542308808	NA
2020	OW	m	19-25	1500	400	52.34638249129057	NA
2020	OW	m	19-25	2000	0	-2.8302017658203837	NA
2020	OW	m	19-25	2500	600	82.3086600190401	NA
2020	OW	m	26-35	300	0	74.00262676179409	NA
2020	OW	m	26-35	1000	0	-14.779431867152454	NA
2020	OW	m	26-35	1500	400	-1.6221048720180988	NA
2020	OW	m	26-35	2500	600	66.5029154985398	NA
2020	OW	m	26-35	300	0	23.701183350756764	NA
2020	OW	m	26-35	500	0	53.09390444867313	NA
2020	OW	m	26-35	1500	400	50.41186820715666	NA
2020	OW	m	26-35	2000	0	39.037591924890876	NA
2020	OW	m	26-35	2500	600	142.47850231811404	NA
2020	OW	m	36-45	300	0	77.61019163578749	NA
2020	OW	m	36-45	500	0	21.683210867121815	NA
2020	OW	m	36-45	1000	0	10.361103180795908	NA
2020	OW	m	36-45	1500	400	37.554742969572544	NA
2020	OW	m	36-45	2000	0	26.72213027626276	NA
2020	OW	m	36-45	2500	600	180.11498757824302	NA
2020	OW	m	36-45	300	0	62.458575177937746	NA
2020	OW	m	36-45	500	0	27.64758513003588	NA
2020	OW	m	36-45	1000	0	18.700488349422812	NA
2020	OW	m	36-45	1500	400	24.313907224684954	NA
2020	OW	m	36-45	2000	0	11.960335116833448	NA
2020	OW	m	36-45	2500	600	58.26430415689945	NA
2020	OW	m	46-55	300	0	48.38302055373788	NA
2020	OW	m	46-55	500	0	35.298925302922726	NA
2020	OW	m	46-55	1000	0	52.74297070130706	NA
2020	OW	m	46-55	1500	400	69.63620088249445	NA
2020	OW	m	46-55	2000	0	36.15654481574893	NA
2020	OW	m	46-55	2500	600	72.19711259007454	NA
2020	OW	m	46-55	300	0	83.98766324110329	NA
2020	OW	m	46-55	500	0	63.84778072498739	NA
2020	OW	m	46-55	1000	0	13.403195807039737	NA
2020	OW	m	46-55	1500	400	47.32291434891522	NA
2020	OW	m	46-55	2000	0	68.20317670702934	NA
2020	OW	m	46-55	2500	600	167.31604957208037	NA
2020	OW	m	56-65	300	0	156.34010979905725	NA
2020	OW	m	56-65	500	0	21.56929751113057	NA
2020	OW	m	56-65	1000	0	23.442172972485423	NA
2020	OW	m	56-65	1500	400	26.361463364213705	NA
2020	OW	m	56-65	2000	0	-9.846068110316992	NA
2020	OW	m	56-65	2500	600	25.893868606463073	NA
2020	OW	m	56-65	300	0	193.22163939476013	NA
2020	OW	m	56-65	500	0	104.73210522159934	NA
2020	OW	m	56-65	1000	0	-17.177923662588	NA
2020	OW	m	56-65	1500	400	32.63008434139192	NA
2020	OW	m	56-65	2500	600	18.362991582602262	NA
2020	OW	m	66-75	300	0	50.66099629737437	NA
2020	OW	m	66-75	500	0	27.68172837048769	NA
2020	OW	m	66-75	1000	0	-8.877359323203564	NA
2020	OW	m	66-75	1500	400	42.303993528708816	NA
2020	OW	m	66-75	2000	0	57.72861350141466	NA
2020	OW	m	66-75	2500	600	-0.2839791364967823	NA
2020	OW	m	66-75	300	0	159.5807676706463	NA
2020	OW	m	66-75	500	0	57.092507544457916	NA
2020	OW	m	66-75	1000	0	-18.915954284369946	NA
2020	OW	m	66-75	2500	600	65.260183153674	NA
2020	OW	m	76-	300	0	88.4725583922118	NA
2020	OW	m	76-	500	0	-0.9032800253480673	NA
2020	OW	m	76-	1500	400	-9.96837742254138	NA
2020	OW	m	76-	2000	0	1.1856557037681341	NA
2020	OW	m	76-	2500	600	39.14302898012102	NA
2020	OW	m	76-	300	0	121.98719188727438	NA
2020	OW	m	76-	300	0	53.39062535785139	NA
2020	OW	w	0-18	300	0	447.583909843117	41.71240182220936
2020	OW	w	19-25	300	0	97.87878702022135	NA
2020	OW	w	19-25	500	0	40.272153075784445	NA
2020	OW	w	19-25	1000	0	-8.647794706448913	NA
2020	OW	w	19-25	1500	400	26.3503608815372	NA
2020	OW	w	19-25	2500	600	10.50974647067487	NA
2020	OW	w	26-35	300	0	19.339485784918068	NA
2020	OW	w	26-35	500	0	12.35577261261642	NA
2020	OW	w	26-35	1000	0	16.292933118492364	NA
2020	OW	w	26-35	1500	400	2.7353102657943964	NA
2020	OW	w	26-35	2500	600	88.90317829906941	NA
2020	OW	w	26-35	300	0	98.89338507689536	NA
2020	OW	w	26-35	500	0	45.256399378180504	NA
2020	OW	w	26-35	1000	0	42.38100013695657	NA
2020	OW	w	26-35	1500	400	3.6223020125180483	NA
2020	OW	w	26-35	2000	0	43.563880218192935	NA
2020	OW	w	26-35	2500	600	135.05732900932432	NA
2020	OW	w	36-45	300	0	100.82281326316297	NA
2020	OW	w	36-45	500	0	32.185176154598594	NA
2020	OW	w	36-45	1500	400	34.37528968602419	NA
2020	OW	w	36-45	2500	600	137.41547752730548	NA
2020	OW	w	36-45	300	0	30.558505371138452	NA
2020	OW	w	36-45	500	0	43.869164038449526	NA
2020	OW	w	36-45	1000	0	32.42499154061079	NA
2020	OW	w	36-45	1500	400	46.98859775811434	NA
2020	OW	w	36-45	2000	0	44.23587657511234	NA
2020	OW	w	36-45	2500	600	64.96636501513422	NA
2020	OW	w	46-55	300	0	94.84292170219123	NA
2020	OW	w	46-55	500	0	84.8034984972328	NA
2020	OW	w	46-55	1500	400	15.037383751943707	NA
2020	OW	w	46-55	2000	0	27.35699493996799	NA
2020	OW	w	46-55	2500	600	80.5842311643064	NA
2020	OW	w	46-55	300	0	158.65540258958936	NA
2020	OW	w	46-55	500	0	100.4344762545079	NA
2020	OW	w	46-55	1500	400	37.00088725425303	NA
2020	OW	w	46-55	2000	0	6.450511610135436	NA
2020	OW	w	46-55	2500	600	81.5432600658387	NA
2020	OW	w	56-65	300	0	200.63531792849304	NA
2020	OW	w	56-65	500	0	89.00302173011005	NA
2020	OW	w	56-65	1000	0	11.62847994826734	NA
2020	OW	w	56-65	1500	400	119.49514268524945	NA
2020	OW	w	56-65	2500	600	84.11526317708194	NA
2020	OW	w	56-65	300	0	187.5371105722338	NA
2020	OW	w	56-65	500	0	56.35714743286371	NA
2020	OW	w	56-65	1000	0	26.978917099535465	NA
2020	OW	w	56-65	1500	400	46.724931037053466	NA
2020	OW	w	56-65	2000	0	19.091852562502027	NA
2020	OW	w	56-65	2500	600	58.6212846108526	NA
2020	OW	w	66-75	300	0	186.82817846164107	NA
2020	OW	w	66-75	500	0	83.3883041292429	NA
2020	OW	w	66-75	1000	0	20.74420897476375	NA
2020	OW	w	66-75	1500	400	-14.768702790141106	NA
2020	OW	w	66-75	2000	0	30.264591017737985	NA
2020	OW	w	66-75	2500	600	21.8033360298723	NA
2020	OW	w	66-75	300	0	149.32892254181206	NA
2020	OW	w	66-75	500	0	41.42975702002644	NA
2020	OW	w	66-75	1000	0	9.231652172282338	NA
2020	OW	w	76-	300	0	2.6176604200154543	NA
2020	OW	w	76-	500	0	27.374545488506556	NA
2020	OW	w	76-	1000	0	22.529850382357836	NA
2020	OW	w	76-	2000	0	8.62127048894763	NA
2020	OW	w	76-	300	0	30.066830992400646	NA
2020	OW	w	76-	500	0	-6.881039248779416	NA
2020	OW	w	76-	1500	400	-18.298105778172612	NA
2020	OW	w	76-	300	0	-5.238108336925507	NA
2020	SG	m	0-18	0	200	1321.7735365144908	117.79547817213461
2020	SG	m	0-18	300	0	132207.0527812533	11608.53247309057
2020	SG	m	0-18	1500	400	781.4170079381018	71.57575027411804
2020	SG	m	0-18	2500	600	1664.2724730861187	146.02910013636574
2020	SG	m	19-25	300	0	21132.95712455876	1985.8553114696406
2020	SG	m	19-25	500	0	1092.150171551183	104.66888329107314
2020	SG	m	19-25	1000	0	2032.223274486363	196.02382165985182
2020	SG	m	19-25	1500	400	5115.153556436971	479.80181407229975
2020	SG	m	19-25	2000	0	2310.1174135851115	216.16170422220603
2020	SG	m	19-25	2500	600	21593.420150209666	2034.0388074191287
2020	SG	m	26-35	300	0	12097.093675491884	1107.4552068635821
2020	SG	m	26-35	500	0	1658.1455897321553	151.52903940808028
2020	SG	m	26-35	1000	0	2384.250240378529	225.37760974280536
2020	SG	m	26-35	1500	400	5692.815604300648	526.7579368744045
2020	SG	m	26-35	2000	0	3020.922656478658	268.9525598641485
2020	SG	m	26-35	2500	600	23360.978174786494	2173.027945402544
2020	SG	m	26-35	300	0	11056.410116567537	993.3970342753455
2020	SG	m	26-35	500	0	2021.2616335861385	171.23279094463214
2020	SG	m	26-35	1000	0	2569.3112932045756	232.5835372772999
2020	SG	m	26-35	1500	400	6013.649346712381	543.0568667761981
2020	SG	m	26-35	2000	0	3859.06842592895	348.93721981020644
2020	SG	m	26-35	2500	600	24895.99721572101	2252.375707208179
2020	SG	m	36-45	300	0	10751.992688221484	961.6148194153793
2020	SG	m	36-45	500	0	3614.901236314848	314.36585161462426
2020	SG	m	36-45	1000	0	2971.9072983951864	258.99045570846647
2020	SG	m	36-45	1500	400	7526.1695961983505	660.2837056843564
2020	SG	m	36-45	2000	0	4544.801112809702	390.8332088077441
2020	SG	m	36-45	2500	600	22555.667037741394	1998.4927465287037
2020	SG	m	36-45	300	0	10967.982169662639	965.563800395932
2020	SG	m	36-45	500	0	4333.399891952872	367.27070537023246
2020	SG	m	36-45	1000	0	2714.7435389552265	229.7416225350462
2020	SG	m	36-45	1500	400	7879.608851678968	680.334262420889
2020	SG	m	36-45	2000	0	4194.284774809777	364.5126856532879
2020	SG	m	36-45	2500	600	17455.861628066676	1530.9266460412182
2020	SG	m	46-55	300	0	14354.433125848771	1241.6190117085353
2020	SG	m	46-55	500	0	4232.712088705524	362.8393006073311
2020	SG	m	46-55	1000	0	2817.8384564432504	241.4853917993605
2020	SG	m	46-55	1500	400	8839.910009695739	754.1500008921139
2020	SG	m	46-55	2000	0	3980.6643982007354	337.12054371042177
2020	SG	m	46-55	2500	600	16165.04441823922	1397.6104069226421
2020	SG	m	46-55	300	0	21049.16413592845	1802.51695841318
2020	SG	m	46-55	500	0	5409.83514689669	460.02523895259947
2020	SG	m	46-55	1000	0	3898.3252564492823	326.56783873634413
2020	SG	m	46-55	1500	400	10037.325916971937	858.0829881187528
2020	SG	m	46-55	2000	0	3858.068059214726	337.6057240976952
2020	SG	m	46-55	2500	600	16922.4250530836	1463.5051379669458
2020	SG	m	56-65	300	0	25386.76659720212	2174.4808322153986
2020	SG	m	56-65	500	0	6650.188180071563	575.410396326799
2020	SG	m	56-65	1000	0	3914.0330065371095	331.9825141336769
2020	SG	m	56-65	1500	400	9323.995878489613	791.878872951027
2020	SG	m	56-65	2000	0	3823.229366113618	324.72214439557865
2020	SG	m	56-65	2500	600	12351.111958656982	1063.3461889512837
2020	SG	m	56-65	300	0	25301.67402772747	2160.3949820892885
2020	SG	m	56-65	500	0	6204.08551130265	522.1216714340262
2020	SG	m	56-65	1000	0	3110.668540785536	268.33100679004565
2020	SG	m	56-65	1500	400	6527.131165394932	556.0610262011178
2020	SG	m	56-65	2000	0	2363.22132846728	204.63580491952598
2020	SG	m	56-65	2500	600	7197.349520841763	614.4932128475048
2020	SG	m	66-75	300	0	25243.201127378867	2152.8273446643725
